State Name,Dist Name,Year,max_N_budjet_kg_ha,min_N_budjet_kg_ha,median_N_budjet_kg_ha,mean_N_budjet_kg_ha,percentile_95_N_budjet_kg_ha,percentile_5_N_budjet_kg_ha,percentile_75_N_budjet_kg_ha,percentile_25_N_budjet_kg_ha
Maharashtra,Yeotmal,1973,30.972014733972106,24.231109978901983,27.93062013393955,27.71124828227121,30.678140223637108,24.524984489236978,29.292260421093896,25.910864291780193
Maharashtra,Yeotmal,1974,37.4308228099145,27.353530967547247,32.39217688873088,32.51647009856277,37.137208409818385,27.64714536764337,35.02303112674802,30.507081909705107
Maharashtra,Yeotmal,1975,36.00094762188854,24.465195437372913,30.233071529630724,30.32196935752296,35.41120463233861,25.05493842692285,33.125640636384,27.873889390230822
Maharashtra,Yeotmal,1976,34.39629707329112,25.944303892171284,30.170300482731207,30.220866913168496,34.205557404069424,26.135043561392983,31.951227924027766,28.6927716240584
Maharashtra,Yeotmal,1977,35.51226086127719,26.506925750321535,31.009593305799363,31.05347560600339,35.183896135952516,26.83529047564621,32.88766777011385,29.394812642709013
Maharashtra,Yeotmal,1978,34.66025734815018,28.284476924029818,31.49357989401587,31.479438055398628,34.544833520511524,28.39990075166848,32.80147476525031,30.143259506929688
Maharashtra,Yeotmal,1979,36.43297474379447,27.095423157136786,31.764198950465627,31.757725022579482,36.16252609604744,27.365871804883806,33.78671699215396,29.702837341460423
Maharashtra,Yeotmal,1980,34.94659640801978,29.932580837285016,32.841580305886254,32.573585850397016,34.90408938720967,29.975087858095122,34.361369788601976,30.517807456702812
Maharashtra,Yeotmal,1981,36.862593934918934,30.65890895442054,33.74248714400546,33.74832758768497,36.748717492535775,30.7727853968037,34.83582320302598,32.64877960017206
Maharashtra,Yeotmal,1982,32.433451444263845,28.284027577396134,30.305304365938234,30.34092779586607,32.3661504178365,28.351328603823482,32.20315043812283,28.51432858353715
Maharashtra,Yeotmal,1983,39.42812537866685,33.88312077708639,36.70034748911056,36.6705312149546,39.22131712834652,34.08992902740672,38.3400287969835,34.971217358769735
Maharashtra,Yeotmal,1984,42.200179224109974,36.667588548055946,39.45941747837,39.442395083511975,41.99079731318639,36.87697045897953,40.98611821496773,37.881649557198195
Maharashtra,Yeotmal,1985,45.67865929116093,36.99490344711871,41.33678136913982,41.16567589050593,45.67389421711874,36.9996685211609,42.96420364710055,38.682726219375745
Maharashtra,Yeotmal,1986,52.835843652513674,44.99126726174468,48.91355545712918,48.99752471072541,52.45211871300242,45.374992201255935,50.41927865248429,47.732900864283934
Maharashtra,Yeotmal,1987,48.80538802779651,40.536896017108425,44.67114202245247,44.69277178745697,48.4602586449333,40.88202539997164,46.39319697950776,43.07886565542419
Maharashtra,Yeotmal,1988,55.6231586921239,41.67562194087451,48.64939031649919,48.53342597714473,54.86360601207723,42.43517462092118,52.42688927620617,44.17610532066538
Maharashtra,Yeotmal,1989,68.08178767742066,50.950892949893145,59.51634031365691,59.40821493857923,67.76275640689522,51.269924220418595,65.53085728397295,52.85307109287483
Maharashtra,Yeotmal,1990,67.23195591987101,48.291169357699474,57.76156263878524,57.61796939681585,66.60005207665765,48.92307320091283,64.05740655511283,50.60415927064129
Maharashtra,Yeotmal,1991,63.795052084487956,52.74338078953973,58.26921643701384,58.17195415988737,63.4464362408961,53.091996633131586,61.18396430206037,54.77089490920848
Maharashtra,Yeotmal,1992,76.23120253381498,53.23106973174637,64.73113613278068,64.54951177553949,75.26696036241633,53.894767288050346,73.02969143849157,55.88927943834024
Maharashtra,Yeotmal,1993,73.44306563108398,45.989265697956455,59.71616566452023,59.71038335213483,72.529259992956,46.903071336084444,70.43145518451863,48.96618227020937
Maharashtra,Yeotmal,1994,78.26583745681555,58.25282767646958,68.25933256664257,68.23880264782018,77.8024247223028,58.71624041098233,75.92428096090804,60.47120465944274
Maharashtra,Yeotmal,1995,79.62283282794914,58.17386285142122,68.89834783968519,68.8144027807536,79.43036160509301,58.366334074277354,77.41300124346556,59.8800240823153
Maharashtra,Yeotmal,1996,76.67169211367475,52.2223321525054,64.44701213309008,64.34287333106873,76.58726278938533,52.30676147679481,74.6317507924208,53.6374406616312
Maharashtra,Yeotmal,1997,77.17784762477888,63.70177394468366,70.43981078473128,70.36453007211476,76.6913561559122,64.18826541355034,74.84972901788613,65.57820827587734
Maharashtra,Yeotmal,1998,79.41609899156337,49.40401200308297,64.41005549732317,64.3436142866877,79.27617377173685,49.5439372229095,77.62256646351942,50.79889726731403
Maharashtra,Yeotmal,1999,82.72485492453839,59.32410021722895,71.02447757088368,71.00921012376034,82.64022809714113,59.40872704462621,81.18958491908685,60.767765539940505
Maharashtra,Yeotmal,2000,74.41151832134076,55.65978786268904,65.03565309201491,64.9531169498838,73.99886074851378,56.07244543551603,72.09484378591337,57.48124554532987
Maharashtra,Yeotmal,2001,78.11948548539195,55.28900852087,66.70424700313097,66.62581410536121,78.05860913583965,55.34988487042231,76.29471416450767,56.64318245513577
Maharashtra,Yeotmal,2002,82.65979895170828,53.4370079399481,68.04840344582819,67.9584791858138,82.63771906286516,53.45908782879122,80.85684249733801,54.700418834232096
Maharashtra,Yeotmal,2003,74.63019415530746,49.84450297474832,62.237348565027894,62.19667253189562,74.26243344816125,50.21226368189454,72.69034369991284,51.54029723134927
Maharashtra,Yeotmal,2004,61.76949327477604,52.18316957068422,56.97633142273013,56.7815251522676,61.169421125531116,52.2600762060989,60.35595272113596,53.37908252669501
Maharashtra,Yeotmal,2005,78.01385444882683,49.910341105122384,63.96209777697461,63.70657217972127,77.31214217473529,50.07709235339875,75.95012871170022,51.41356966930206
Maharashtra,Yeotmal,2006,68.29791827833375,44.01033950981851,56.15412889407612,56.003942112160786,67.54411351954307,44.26852788828853,65.31791577877769,46.990342009374565
Maharashtra,Yeotmal,2007,71.40035089159524,43.276546219390475,57.33844855549286,57.25407359216573,70.71704098041451,43.681418751591686,66.35642117667764,48.32047593430807
Maharashtra,Yeotmal,2008,82.52779096750513,66.1675752513539,74.34768310942951,74.41201038034897,82.09037199931608,66.81727421357714,79.10158246927867,69.59378374958034
Maharashtra,Yeotmal,2009,83.4702440075558,60.827166274538925,72.14870514104737,72.20218118770332,83.01492051933198,61.458960716727375,80.85378028068703,63.44363000140771
Maharashtra,Yeotmal,2010,100.35121884413297,67.38025211037268,83.86573547725284,83.92075488684416,99.89844190475253,68.01459310140451,96.26974093789518,71.4617300166105
Maharashtra,Yeotmal,2011,103.54953632022944,68.39470691292036,85.9721216165749,86.01912030727381,103.0835251946765,69.01581371777971,99.46199096707565,72.48225226607414
Maharashtra,Yeotmal,2012,98.53148051395179,53.28804854612773,75.90976453003975,75.945503664922,98.04689112130137,53.8905770838896,93.11976466230455,58.69976439777496
Maharashtra,Yeotmal,2013,97.4513000787388,79.60662706402321,88.52896357138101,88.55601044170639,96.95236844956952,80.19481336526623,95.4963818982506,81.56154524451142
Maharashtra,Yeotmal,2014,111.8826474666109,96.96918683150494,104.42591714905791,104.44139372468521,111.36462485118979,97.53828214649613,109.95620677637439,98.89562752174146
Maharashtra,Yeotmal,2015,105.4605630914578,94.45237428317968,99.95646868731873,99.97194526294605,104.9425404760367,95.02146959817087,102.86667026143411,97.04626711320337
Maharashtra,Yeotmal,2016,87.30481925084491,67.41507544053718,77.35994734569104,77.36567169567321,86.21770132043264,68.52108372589066,82.76837611054997,71.95151858083213
Maharashtra,Yeotmal,2017,92.22182377127102,65.62116308459571,78.92149342793337,78.92721777791554,91.13470584085873,66.72717136994919,86.12126246891609,71.72172438695064
Maharashtra,Yeotmal,2018,,,,,,,,
Manipur,Bishnupur,1965,,,,,,,,
Manipur,Bishnupur,1966,,,,,,,,
Manipur,Bishnupur,1967,,,,,,,,
Manipur,Bishnupur,1968,,,,,,,,
Manipur,Bishnupur,1969,,,,,,,,
Manipur,Bishnupur,1970,,,,,,,,
Manipur,Bishnupur,1971,,,,,,,,
Manipur,Bishnupur,1972,,,,,,,,
Manipur,Bishnupur,1973,,,,,,,,
Manipur,Bishnupur,1974,,,,,,,,
Manipur,Bishnupur,1975,,,,,,,,
Manipur,Bishnupur,1976,,,,,,,,
Manipur,Bishnupur,1977,,,,,,,,
Manipur,Bishnupur,1978,,,,,,,,
Manipur,Bishnupur,1979,,,,,,,,
Manipur,Bishnupur,1980,,,,,,,,
Manipur,Bishnupur,1981,,,,,,,,
Manipur,Bishnupur,1982,,,,,,,,
Manipur,Bishnupur,1983,,,,,,,,
Manipur,Bishnupur,1984,,,,,,,,
Manipur,Bishnupur,1985,,,,,,,,
Manipur,Bishnupur,1986,,,,,,,,
Manipur,Bishnupur,1987,,,,,,,,
Manipur,Bishnupur,1988,,,,,,,,
Manipur,Bishnupur,1989,,,,,,,,
Manipur,Bishnupur,1990,,,,,,,,
Manipur,Bishnupur,1991,,,,,,,,
Manipur,Bishnupur,1992,,,,,,,,
Manipur,Bishnupur,1993,,,,,,,,
Manipur,Bishnupur,1994,,,,,,,,
Manipur,Bishnupur,1995,,,,,,,,
Manipur,Bishnupur,1996,,,,,,,,
Manipur,Bishnupur,1997,,,,,,,,
Manipur,Bishnupur,1998,,,,,,,,
Manipur,Bishnupur,1999,,,,,,,,
Manipur,Bishnupur,2000,,,,,,,,
Manipur,Bishnupur,2001,,,,,,,,
Manipur,Bishnupur,2002,,,,,,,,
Manipur,Bishnupur,2003,,,,,,,,
Manipur,Bishnupur,2004,,,,,,,,
Manipur,Bishnupur,2005,,,,,,,,
Manipur,Bishnupur,2006,,,,,,,,
Manipur,Bishnupur,2007,,,,,,,,
Manipur,Bishnupur,2008,,,,,,,,
Manipur,Bishnupur,2009,,,,,,,,
Manipur,Bishnupur,2010,,,,,,,,
Manipur,Bishnupur,2011,,,,,,,,
Manipur,Bishnupur,2012,,,,,,,,
Manipur,Bishnupur,2013,,,,,,,,
Manipur,Bishnupur,2014,,,,,,,,
Manipur,Bishnupur,2015,,,,,,,,
Manipur,Bishnupur,2016,,,,,,,,
Manipur,Bishnupur,2017,,,,,,,,
Manipur,Bishnupur,2018,,,,,,,,
Manipur,Chandel,1965,,,,,,,,
Manipur,Chandel,1966,,,,,,,,
Manipur,Chandel,1967,,,,,,,,
Manipur,Chandel,1968,,,,,,,,
Manipur,Chandel,1969,,,,,,,,
Manipur,Chandel,1970,,,,,,,,
Manipur,Chandel,1971,,,,,,,,
Manipur,Chandel,1972,,,,,,,,
Manipur,Chandel,1973,,,,,,,,
Manipur,Chandel,1974,,,,,,,,
Manipur,Chandel,1975,,,,,,,,
Manipur,Chandel,1976,,,,,,,,
Manipur,Chandel,1977,,,,,,,,
Manipur,Chandel,1978,,,,,,,,
Manipur,Chandel,1979,,,,,,,,
Manipur,Chandel,1980,,,,,,,,
Manipur,Chandel,1981,,,,,,,,
Manipur,Chandel,1982,,,,,,,,
Manipur,Chandel,1983,,,,,,,,
Manipur,Chandel,1984,,,,,,,,
Manipur,Chandel,1985,,,,,,,,
Manipur,Chandel,1986,,,,,,,,
Manipur,Chandel,1987,,,,,,,,
Manipur,Chandel,1988,,,,,,,,
Manipur,Chandel,1989,,,,,,,,
Manipur,Chandel,1990,,,,,,,,
Manipur,Chandel,1991,,,,,,,,
Manipur,Chandel,1992,,,,,,,,
Manipur,Chandel,1993,,,,,,,,
Manipur,Chandel,1994,,,,,,,,
Manipur,Chandel,1995,,,,,,,,
Manipur,Chandel,1996,,,,,,,,
Manipur,Chandel,1997,,,,,,,,
Manipur,Chandel,1998,,,,,,,,
Manipur,Chandel,1999,,,,,,,,
Manipur,Chandel,2000,,,,,,,,
Manipur,Chandel,2001,,,,,,,,
Manipur,Chandel,2002,,,,,,,,
Manipur,Chandel,2003,,,,,,,,
Manipur,Chandel,2004,,,,,,,,
Manipur,Chandel,2005,,,,,,,,
Manipur,Chandel,2006,,,,,,,,
Manipur,Chandel,2007,,,,,,,,
Manipur,Chandel,2008,,,,,,,,
Manipur,Chandel,2009,,,,,,,,
Manipur,Chandel,2010,,,,,,,,
Manipur,Chandel,2011,,,,,,,,
Manipur,Chandel,2012,,,,,,,,
Manipur,Chandel,2013,,,,,,,,
Manipur,Chandel,2014,,,,,,,,
Manipur,Chandel,2015,,,,,,,,
Manipur,Chandel,2016,,,,,,,,
Manipur,Chandel,2017,,,,,,,,
Manipur,Chandel,2018,,,,,,,,
Manipur,Churachandpur,1965,,,,,,,,
Manipur,Churachandpur,1966,,,,,,,,
Manipur,Churachandpur,1967,,,,,,,,
Manipur,Churachandpur,1968,,,,,,,,
Manipur,Churachandpur,1969,,,,,,,,
Manipur,Churachandpur,1970,,,,,,,,
Manipur,Churachandpur,1971,,,,,,,,
Manipur,Churachandpur,1972,,,,,,,,
Manipur,Churachandpur,1973,,,,,,,,
Manipur,Churachandpur,1974,,,,,,,,
Manipur,Churachandpur,1975,,,,,,,,
Manipur,Churachandpur,1976,,,,,,,,
Manipur,Churachandpur,1977,,,,,,,,
Manipur,Churachandpur,1978,,,,,,,,
Manipur,Churachandpur,1979,,,,,,,,
Manipur,Churachandpur,1980,,,,,,,,
Manipur,Churachandpur,1981,,,,,,,,
Manipur,Churachandpur,1982,,,,,,,,
Manipur,Churachandpur,1983,,,,,,,,
Manipur,Churachandpur,1984,,,,,,,,
Manipur,Churachandpur,1985,,,,,,,,
Manipur,Churachandpur,1986,,,,,,,,
Manipur,Churachandpur,1987,,,,,,,,
Manipur,Churachandpur,1988,,,,,,,,
Manipur,Churachandpur,1989,,,,,,,,
Manipur,Churachandpur,1990,,,,,,,,
Manipur,Churachandpur,1991,,,,,,,,
Manipur,Churachandpur,1992,,,,,,,,
Manipur,Churachandpur,1993,,,,,,,,
Manipur,Churachandpur,1994,,,,,,,,
Manipur,Churachandpur,1995,,,,,,,,
Manipur,Churachandpur,1996,,,,,,,,
Manipur,Churachandpur,1997,,,,,,,,
Manipur,Churachandpur,1998,,,,,,,,
Manipur,Churachandpur,1999,,,,,,,,
Manipur,Churachandpur,2000,,,,,,,,
Manipur,Churachandpur,2001,,,,,,,,
Manipur,Churachandpur,2002,,,,,,,,
Manipur,Churachandpur,2003,,,,,,,,
Manipur,Churachandpur,2004,,,,,,,,
Manipur,Churachandpur,2005,,,,,,,,
Manipur,Churachandpur,2006,,,,,,,,
Manipur,Churachandpur,2007,,,,,,,,
Manipur,Churachandpur,2008,,,,,,,,
Manipur,Churachandpur,2009,,,,,,,,
Manipur,Churachandpur,2010,,,,,,,,
Manipur,Churachandpur,2011,,,,,,,,
Manipur,Churachandpur,2012,,,,,,,,
Manipur,Churachandpur,2013,,,,,,,,
Manipur,Churachandpur,2014,,,,,,,,
Manipur,Churachandpur,2015,,,,,,,,
Manipur,Churachandpur,2016,,,,,,,,
Manipur,Churachandpur,2017,,,,,,,,
Manipur,Churachandpur,2018,,,,,,,,
Manipur,Imphal East,1965,,,,,,,,
Manipur,Imphal East,1966,,,,,,,,
Manipur,Imphal East,1967,,,,,,,,
Manipur,Imphal East,1968,,,,,,,,
Manipur,Imphal East,1969,,,,,,,,
Manipur,Imphal East,1970,,,,,,,,
Manipur,Imphal East,1971,,,,,,,,
Manipur,Imphal East,1972,,,,,,,,
Manipur,Imphal East,1973,,,,,,,,
Manipur,Imphal East,1974,,,,,,,,
Manipur,Imphal East,1975,,,,,,,,
Manipur,Imphal East,1976,,,,,,,,
Manipur,Imphal East,1977,,,,,,,,
Manipur,Imphal East,1978,,,,,,,,
Manipur,Imphal East,1979,,,,,,,,
Manipur,Imphal East,1980,,,,,,,,
Manipur,Imphal East,1981,,,,,,,,
Manipur,Imphal East,1982,,,,,,,,
Manipur,Imphal East,1983,,,,,,,,
Manipur,Imphal East,1984,,,,,,,,
Manipur,Imphal East,1985,,,,,,,,
Manipur,Imphal East,1986,,,,,,,,
Manipur,Imphal East,1987,,,,,,,,
Manipur,Imphal East,1988,,,,,,,,
Manipur,Imphal East,1989,,,,,,,,
Manipur,Imphal East,1990,,,,,,,,
Manipur,Imphal East,1991,,,,,,,,
Manipur,Imphal East,1992,,,,,,,,
Manipur,Imphal East,1993,,,,,,,,
Manipur,Imphal East,1994,,,,,,,,
Manipur,Imphal East,1995,,,,,,,,
Manipur,Imphal East,1996,,,,,,,,
Manipur,Imphal East,1997,,,,,,,,
Manipur,Imphal East,1998,,,,,,,,
Manipur,Imphal East,1999,,,,,,,,
Manipur,Imphal East,2000,,,,,,,,
Manipur,Imphal East,2001,,,,,,,,
Manipur,Imphal East,2002,,,,,,,,
Manipur,Imphal East,2003,,,,,,,,
Manipur,Imphal East,2004,,,,,,,,
Manipur,Imphal East,2005,,,,,,,,
Manipur,Imphal East,2006,,,,,,,,
Manipur,Imphal East,2007,,,,,,,,
Manipur,Imphal East,2008,,,,,,,,
Manipur,Imphal East,2009,,,,,,,,
Manipur,Imphal East,2010,,,,,,,,
Manipur,Imphal East,2011,,,,,,,,
Manipur,Imphal East,2012,,,,,,,,
Manipur,Imphal East,2013,,,,,,,,
Manipur,Imphal East,2014,,,,,,,,
Manipur,Imphal East,2015,,,,,,,,
Manipur,Imphal East,2016,,,,,,,,
Manipur,Imphal East,2017,,,,,,,,
Manipur,Imphal East,2018,,,,,,,,
Manipur,Imphal West,1965,,,,,,,,
Manipur,Imphal West,1966,,,,,,,,
Manipur,Imphal West,1967,,,,,,,,
Manipur,Imphal West,1968,,,,,,,,
Manipur,Imphal West,1969,,,,,,,,
Manipur,Imphal West,1970,,,,,,,,
Manipur,Imphal West,1971,,,,,,,,
Manipur,Imphal West,1972,,,,,,,,
Manipur,Imphal West,1973,,,,,,,,
Manipur,Imphal West,1974,,,,,,,,
Manipur,Imphal West,1975,,,,,,,,
Manipur,Imphal West,1976,,,,,,,,
Manipur,Imphal West,1977,,,,,,,,
Manipur,Imphal West,1978,,,,,,,,
Manipur,Imphal West,1979,,,,,,,,
Manipur,Imphal West,1980,,,,,,,,
Manipur,Imphal West,1981,,,,,,,,
Manipur,Imphal West,1982,,,,,,,,
Manipur,Imphal West,1983,,,,,,,,
Manipur,Imphal West,1984,,,,,,,,
Manipur,Imphal West,1985,,,,,,,,
Manipur,Imphal West,1986,,,,,,,,
Manipur,Imphal West,1987,,,,,,,,
Manipur,Imphal West,1988,,,,,,,,
Manipur,Imphal West,1989,,,,,,,,
Manipur,Imphal West,1990,,,,,,,,
Manipur,Imphal West,1991,,,,,,,,
Manipur,Imphal West,1992,,,,,,,,
Manipur,Imphal West,1993,,,,,,,,
Manipur,Imphal West,1994,,,,,,,,
Manipur,Imphal West,1995,,,,,,,,
Manipur,Imphal West,1996,,,,,,,,
Manipur,Imphal West,1997,,,,,,,,
Manipur,Imphal West,1998,,,,,,,,
Manipur,Imphal West,1999,,,,,,,,
Manipur,Imphal West,2000,,,,,,,,
Manipur,Imphal West,2001,,,,,,,,
Manipur,Imphal West,2002,,,,,,,,
Manipur,Imphal West,2003,,,,,,,,
Manipur,Imphal West,2004,,,,,,,,
Manipur,Imphal West,2005,,,,,,,,
Manipur,Imphal West,2006,,,,,,,,
Manipur,Imphal West,2007,,,,,,,,
Manipur,Imphal West,2008,,,,,,,,
Manipur,Imphal West,2009,,,,,,,,
Manipur,Imphal West,2010,,,,,,,,
Manipur,Imphal West,2011,,,,,,,,
Manipur,Imphal West,2012,,,,,,,,
Manipur,Imphal West,2013,,,,,,,,
Manipur,Imphal West,2014,,,,,,,,
Manipur,Imphal West,2015,,,,,,,,
Manipur,Imphal West,2016,,,,,,,,
Manipur,Imphal West,2017,,,,,,,,
Manipur,Imphal West,2018,,,,,,,,
Manipur,Senapati,1965,,,,,,,,
Manipur,Senapati,1966,,,,,,,,
Manipur,Senapati,1967,,,,,,,,
Manipur,Senapati,1968,,,,,,,,
Manipur,Senapati,1969,,,,,,,,
Manipur,Senapati,1970,,,,,,,,
Manipur,Senapati,1971,,,,,,,,
Manipur,Senapati,1972,,,,,,,,
Manipur,Senapati,1973,,,,,,,,
Manipur,Senapati,1974,,,,,,,,
Manipur,Senapati,1975,,,,,,,,
Manipur,Senapati,1976,,,,,,,,
Manipur,Senapati,1977,,,,,,,,
Manipur,Senapati,1978,,,,,,,,
Manipur,Senapati,1979,,,,,,,,
Manipur,Senapati,1980,,,,,,,,
Manipur,Senapati,1981,,,,,,,,
Manipur,Senapati,1982,,,,,,,,
Manipur,Senapati,1983,,,,,,,,
Manipur,Senapati,1984,,,,,,,,
Manipur,Senapati,1985,,,,,,,,
Manipur,Senapati,1986,,,,,,,,
Manipur,Senapati,1987,,,,,,,,
Manipur,Senapati,1988,,,,,,,,
Manipur,Senapati,1989,,,,,,,,
Manipur,Senapati,1990,,,,,,,,
Manipur,Senapati,1991,,,,,,,,
Manipur,Senapati,1992,,,,,,,,
Manipur,Senapati,1993,,,,,,,,
Manipur,Senapati,1994,,,,,,,,
Manipur,Senapati,1995,,,,,,,,
Manipur,Senapati,1996,,,,,,,,
Manipur,Senapati,1997,,,,,,,,
Manipur,Senapati,1998,,,,,,,,
Manipur,Senapati,1999,,,,,,,,
Manipur,Senapati,2000,,,,,,,,
Manipur,Senapati,2001,,,,,,,,
Manipur,Senapati,2002,,,,,,,,
Manipur,Senapati,2003,,,,,,,,
Manipur,Senapati,2004,,,,,,,,
Manipur,Senapati,2005,,,,,,,,
Manipur,Senapati,2006,,,,,,,,
Manipur,Senapati,2007,,,,,,,,
Manipur,Senapati,2008,,,,,,,,
Manipur,Senapati,2009,,,,,,,,
Manipur,Senapati,2010,,,,,,,,
Manipur,Senapati,2011,,,,,,,,
Manipur,Senapati,2012,,,,,,,,
Manipur,Senapati,2013,,,,,,,,
Manipur,Senapati,2014,,,,,,,,
Manipur,Senapati,2015,,,,,,,,
Manipur,Senapati,2016,,,,,,,,
Manipur,Senapati,2017,,,,,,,,
Manipur,Senapati,2018,,,,,,,,
Manipur,Tamenglong,1965,,,,,,,,
Manipur,Tamenglong,1966,,,,,,,,
Manipur,Tamenglong,1967,,,,,,,,
Manipur,Tamenglong,1968,,,,,,,,
Manipur,Tamenglong,1969,,,,,,,,
Manipur,Tamenglong,1970,,,,,,,,
Manipur,Tamenglong,1971,,,,,,,,
Manipur,Tamenglong,1972,,,,,,,,
Manipur,Tamenglong,1973,,,,,,,,
Manipur,Tamenglong,1974,,,,,,,,
Manipur,Tamenglong,1975,,,,,,,,
Manipur,Tamenglong,1976,,,,,,,,
Manipur,Tamenglong,1977,,,,,,,,
Manipur,Tamenglong,1978,,,,,,,,
Manipur,Tamenglong,1979,,,,,,,,
Manipur,Tamenglong,1980,,,,,,,,
Manipur,Tamenglong,1981,,,,,,,,
Manipur,Tamenglong,1982,,,,,,,,
Manipur,Tamenglong,1983,,,,,,,,
Manipur,Tamenglong,1984,,,,,,,,
Manipur,Tamenglong,1985,,,,,,,,
Manipur,Tamenglong,1986,,,,,,,,
Manipur,Tamenglong,1987,,,,,,,,
Manipur,Tamenglong,1988,,,,,,,,
Manipur,Tamenglong,1989,,,,,,,,
Manipur,Tamenglong,1990,,,,,,,,
Manipur,Tamenglong,1991,,,,,,,,
Manipur,Tamenglong,1992,,,,,,,,
Manipur,Tamenglong,1993,,,,,,,,
Manipur,Tamenglong,1994,,,,,,,,
Manipur,Tamenglong,1995,,,,,,,,
Manipur,Tamenglong,1996,,,,,,,,
Manipur,Tamenglong,1997,,,,,,,,
Manipur,Tamenglong,1998,,,,,,,,
Manipur,Tamenglong,1999,,,,,,,,
Manipur,Tamenglong,2000,,,,,,,,
Manipur,Tamenglong,2001,,,,,,,,
Manipur,Tamenglong,2002,,,,,,,,
Manipur,Tamenglong,2003,,,,,,,,
Manipur,Tamenglong,2004,,,,,,,,
Manipur,Tamenglong,2005,,,,,,,,
Manipur,Tamenglong,2006,,,,,,,,
Manipur,Tamenglong,2007,,,,,,,,
Manipur,Tamenglong,2008,,,,,,,,
Manipur,Tamenglong,2009,,,,,,,,
Manipur,Tamenglong,2010,,,,,,,,
Manipur,Tamenglong,2011,,,,,,,,
Manipur,Tamenglong,2012,,,,,,,,
Manipur,Tamenglong,2013,,,,,,,,
Manipur,Tamenglong,2014,,,,,,,,
Manipur,Tamenglong,2015,,,,,,,,
Manipur,Tamenglong,2016,,,,,,,,
Manipur,Tamenglong,2017,,,,,,,,
Manipur,Tamenglong,2018,,,,,,,,
Manipur,Thoubal,1965,,,,,,,,
Manipur,Thoubal,1966,,,,,,,,
Manipur,Thoubal,1967,,,,,,,,
Manipur,Thoubal,1968,,,,,,,,
Manipur,Thoubal,1969,,,,,,,,
Manipur,Thoubal,1970,,,,,,,,
Manipur,Thoubal,1971,,,,,,,,
Manipur,Thoubal,1972,,,,,,,,
Manipur,Thoubal,1973,,,,,,,,
Manipur,Thoubal,1974,,,,,,,,
Manipur,Thoubal,1975,,,,,,,,
Manipur,Thoubal,1976,,,,,,,,
Manipur,Thoubal,1977,,,,,,,,
Manipur,Thoubal,1978,,,,,,,,
Manipur,Thoubal,1979,,,,,,,,
Manipur,Thoubal,1980,,,,,,,,
Manipur,Thoubal,1981,,,,,,,,
Manipur,Thoubal,1982,,,,,,,,
Manipur,Thoubal,1983,,,,,,,,
Manipur,Thoubal,1984,,,,,,,,
Manipur,Thoubal,1985,,,,,,,,
Manipur,Thoubal,1986,,,,,,,,
Manipur,Thoubal,1987,,,,,,,,
Manipur,Thoubal,1988,,,,,,,,
Manipur,Thoubal,1989,,,,,,,,
Manipur,Thoubal,1990,,,,,,,,
Manipur,Thoubal,1991,,,,,,,,
Manipur,Thoubal,1992,,,,,,,,
Manipur,Thoubal,1993,,,,,,,,
Manipur,Thoubal,1994,,,,,,,,
Manipur,Thoubal,1995,,,,,,,,
Manipur,Thoubal,1996,,,,,,,,
Manipur,Thoubal,1997,,,,,,,,
Manipur,Thoubal,1998,,,,,,,,
Manipur,Thoubal,1999,,,,,,,,
Manipur,Thoubal,2000,,,,,,,,
Manipur,Thoubal,2001,,,,,,,,
Manipur,Thoubal,2002,,,,,,,,
Manipur,Thoubal,2003,,,,,,,,
Manipur,Thoubal,2004,,,,,,,,
Manipur,Thoubal,2005,,,,,,,,
Manipur,Thoubal,2006,,,,,,,,
Manipur,Thoubal,2007,,,,,,,,
Manipur,Thoubal,2008,,,,,,,,
Manipur,Thoubal,2009,,,,,,,,
Manipur,Thoubal,2010,,,,,,,,
Manipur,Thoubal,2011,,,,,,,,
Manipur,Thoubal,2012,,,,,,,,
Manipur,Thoubal,2013,,,,,,,,
Manipur,Thoubal,2014,,,,,,,,
Manipur,Thoubal,2015,,,,,,,,
Manipur,Thoubal,2016,,,,,,,,
Manipur,Thoubal,2017,,,,,,,,
Manipur,Thoubal,2018,,,,,,,,
Manipur,Ukhrul,1965,,,,,,,,
Manipur,Ukhrul,1966,,,,,,,,
Manipur,Ukhrul,1967,,,,,,,,
Manipur,Ukhrul,1968,,,,,,,,
Manipur,Ukhrul,1969,,,,,,,,
Manipur,Ukhrul,1970,,,,,,,,
Manipur,Ukhrul,1971,,,,,,,,
Manipur,Ukhrul,1972,,,,,,,,
Manipur,Ukhrul,1973,,,,,,,,
Manipur,Ukhrul,1974,,,,,,,,
Manipur,Ukhrul,1975,,,,,,,,
Manipur,Ukhrul,1976,,,,,,,,
Manipur,Ukhrul,1977,,,,,,,,
Manipur,Ukhrul,1978,,,,,,,,
Manipur,Ukhrul,1979,,,,,,,,
Manipur,Ukhrul,1980,,,,,,,,
Manipur,Ukhrul,1981,,,,,,,,
Manipur,Ukhrul,1982,,,,,,,,
Manipur,Ukhrul,1983,,,,,,,,
Manipur,Ukhrul,1984,,,,,,,,
Manipur,Ukhrul,1985,,,,,,,,
Manipur,Ukhrul,1986,,,,,,,,
Manipur,Ukhrul,1987,,,,,,,,
Manipur,Ukhrul,1988,,,,,,,,
Manipur,Ukhrul,1989,,,,,,,,
Manipur,Ukhrul,1990,,,,,,,,
Manipur,Ukhrul,1991,,,,,,,,
